episode,return
225,0.14499999999999968
226,-0.43300000000000033
227,-0.24900000000000017
228,0.003999999999999865
229,-0.5300000000000002
230,-0.11300000000000027
231,-0.5530000000000004
232,0.1529999999999997
233,-0.02600000000000001
234,-0.4250000000000004
235,-0.18400000000000016
236,0.2279999999999997
237,-0.5180000000000005
238,0.3319999999999999
239,-0.3130000000000002
240,-0.014000000000000373
241,-0.5650000000000004
242,0.3229999999999999
243,-0.01199999999999999
244,0.22299999999999942
245,-0.19300000000000028
246,-0.02400000000000016
247,-0.2050000000000001
248,0.3679999999999999
249,-0.39500000000000035
250,-0.33500000000000035
251,-0.5060000000000004
252,-0.023000000000000437
253,0.019999999999999796
254,-0.36800000000000044
255,-0.5760000000000004
256,-0.3790000000000002
257,0.07299999999999984
258,-0.3820000000000003
259,-0.28500000000000014
260,-0.31500000000000034
261,-0.45100000000000023
262,0.02599999999999973
263,-0.5130000000000003
264,-0.31200000000000017
265,0.3169999999999999
266,-0.2440000000000001
267,-0.026000000000000217
268,-0.3300000000000004
269,-0.1070000000000001
270,-0.3390000000000003
271,-0.03600000000000032
272,-0.38100000000000017
273,0.030999999999999903
274,-0.3900000000000003
275,-0.19200000000000028
276,-0.10200000000000004
277,-0.4670000000000003
278,-0.24800000000000033
279,-0.19600000000000006
280,-0.23600000000000027
281,0.18200000000000002
282,-0.14900000000000008
283,-2.636779683484747e-16
284,-0.3440000000000002
285,-0.4460000000000003
286,0.1529999999999999
287,0.36699999999999966
288,-0.15600000000000008
289,0.3459999999999998
290,-0.5860000000000004
291,-0.3050000000000002
292,-0.3240000000000004
293,0.12099999999999968
294,-0.2640000000000003
295,-0.30700000000000033
296,-0.27400000000000024
297,-0.42700000000000027
298,0.07699999999999974
299,-0.1580000000000001
300,-0.07000000000000015
301,0.26399999999999985
302,-0.1560000000000002
303,0.14799999999999947
304,-0.20800000000000018
305,0.397
306,-0.3430000000000002
307,0.2549999999999998
308,-0.14900000000000002
309,0.1979999999999999
310,-0.43800000000000033
311,-0.05900000000000026
312,-0.13600000000000015
313,-0.23800000000000016
314,0.38699999999999957
315,-0.6220000000000004
316,-0.1360000000000001
317,-0.5400000000000004
318,-0.3020000000000004
319,-0.08000000000000003
320,-0.3820000000000005
321,0.14699999999999974
322,-0.3300000000000002
323,-0.1050000000000002
324,-0.21600000000000022
325,0.23399999999999999
326,0.1179999999999999
327,0.17399999999999982
328,0.19199999999999995
329,-0.16500000000000015
330,-0.5530000000000004
331,0.1539999999999997
332,-0.46500000000000025
333,-0.32100000000000034
334,-2.0816681711721685e-16
335,0.06199999999999957
336,-0.41700000000000026
337,-0.0510000000000001
338,0.09899999999999995
339,-0.07900000000000001
340,-0.0720000000000001
341,-0.17300000000000015
342,0.1519999999999999
343,-0.37000000000000033
344,-0.5100000000000002
345,-0.04300000000000026
346,-0.41700000000000026
347,-0.128
348,-0.35500000000000026
349,-0.028000000000000205
350,0.34499999999999986
351,-0.3960000000000003
352,0.415
353,-0.4300000000000004
354,-0.5320000000000005
355,0.26499999999999974
356,-0.3880000000000004
357,-0.2000000000000003
358,-0.3850000000000004
359,-0.08700000000000012
360,-0.21900000000000025
361,0.22399999999999987
362,-0.29000000000000037
363,-0.3110000000000002
364,0.09699999999999945
365,-0.45900000000000035
366,0.3679999999999999
367,-0.8670000000000007
368,-0.2320000000000001
369,0.1359999999999999
370,-0.07000000000000015
371,-0.03400000000000032
372,-0.5230000000000004
373,-0.05800000000000004
374,-0.4710000000000003
375,0.1699999999999999
376,-0.47400000000000037
377,-0.5800000000000004
378,-0.29900000000000015
379,0.029999999999999843
380,0.04399999999999979
381,-0.19600000000000023
382,-0.2280000000000001
383,-0.4640000000000003
384,-0.1850000000000001
385,0.14799999999999985
386,0.12299999999999985
387,-0.47700000000000037
388,-0.3420000000000002
389,-0.3220000000000002
390,-0.04100000000000015
391,-0.3250000000000002
392,0.09999999999999978
393,-0.4840000000000004
394,-0.17900000000000016
395,-0.36200000000000027
396,0.03899999999999973
397,0.0869999999999998
398,0.173
399,-0.31700000000000034
400,-0.5120000000000005
1,0.7799999999999999
2,-0.1620000000000002
3,-0.5650000000000004
4,-0.6660000000000005
5,-1.4649999999999976
6,-1.4649999999999976
1,0.8999999999999999
2,0.32
3,0.26
4,0.26
5,0.0
6,0.0
7,0.0
8,0.08
9,0.0
10,0.0
11,0.0
12,0.04
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.06
53,0.0
54,0.0
55,0.0
56,0.14
57,0.1
58,0.08
59,0.2
60,0.1
61,0.18
62,0.18000000000000002
63,0.24
64,0.2
65,0.28
66,0.1
67,0.36000000000000004
68,0.48
69,0.16
70,0.7
71,0.16
72,0.12000000000000001
73,0.27999999999999997
74,0.7599999999999999
75,0.14
76,0.32
77,0.22
78,0.4
79,0.24
80,0.4
81,0.58
82,0.1
83,0.36000000000000004
84,0.30000000000000004
85,0.39999999999999997
86,0.26
87,0.4
88,0.36000000000000004
89,0.46
90,0.42000000000000004
91,0.46
92,0.6799999999999999
93,0.42
94,0.36
95,0.4
96,0.4
97,0.28
98,0.46
99,0.42000000000000004
100,0.36000000000000004
101,0.22
102,0.32
103,0.34
104,0.1
105,0.1
106,0.36
107,0.26
108,0.4
109,0.5800000000000001
110,0.5599999999999999
111,0.32
112,0.32
113,0.36000000000000004
114,0.4
115,0.24
116,0.48000000000000004
117,0.6
118,0.4
119,0.46
120,0.32
121,0.42
122,0.39999999999999997
123,0.3
124,0.24
125,0.12
126,0.13999999999999999
127,0.2
128,0.4800000000000001
129,0.24
130,0.30000000000000004
131,0.28
132,0.4
133,0.3
134,0.4
135,0.28
136,0.34
137,0.2
138,0.36000000000000004
139,0.43999999999999995
140,0.16
141,0.4800000000000001
142,0.3
143,0.22
144,0.26
145,0.22
146,0.28
147,0.32
148,0.39999999999999997
149,0.4600000000000001
150,0.2
151,0.26
152,0.22
153,0.3
154,0.36
155,0.06
156,0.1
157,0.42000000000000004
158,0.22
159,0.46
160,0.42000000000000004
161,0.36
162,0.24
163,0.6800000000000002
164,0.36000000000000004
165,0.43999999999999995
166,0.28
167,0.42000000000000004
168,0.14
169,0.28
170,0.48000000000000004
171,0.1
172,0.2
173,0.30000000000000004
174,0.34
175,0.36000000000000004
176,0.44
177,0.32
178,0.32
179,0.45999999999999996
180,0.56
181,0.4
182,0.66
183,0.2
184,0.5
185,0.04
186,0.46
187,0.32
188,0.22
189,0.34
190,0.38
191,0.4400000000000001
192,0.32
193,0.5
194,0.1
195,0.26
196,0.4600000000000001
197,0.22000000000000003
198,0.54
199,0.34
200,0.44
1,0.8999999999999999
2,0.26
3,0.26
4,0.52
5,0.26
6,0.36000000000000004
7,0.38
8,0.28
9,0.18000000000000002
10,0.28
11,0.4600000000000001
12,0.24000000000000002
13,0.26
14,0.12000000000000001
15,0.02
16,0.78
17,0.16
18,0.56
19,0.28
20,0.26
21,0.18
22,0.52
23,0.24
24,0.48
25,0.18000000000000002
26,0.14
27,0.30000000000000004
28,0.5
29,0.32
30,0.26
31,0.24
32,0.24
33,0.12
34,0.24
35,0.22000000000000003
36,0.04
37,0.34
38,0.36
39,0.30000000000000004
40,0.34
41,0.18
42,0.06
43,0.12000000000000001
44,0.24
45,0.16
46,0.22
47,0.38000000000000006
48,0.18
49,0.14
50,0.2
51,0.08
52,0.16
53,0.3
54,0.24000000000000002
55,0.04
56,0.34
57,0.24000000000000002
58,0.18
59,0.2
60,0.18
61,0.18
62,0.18000000000000002
63,0.22
64,0.06
65,0.36
66,0.18
67,0.2
68,0.32
69,0.08
70,0.32000000000000006
71,0.1
72,0.04
73,0.22
74,0.54
75,0.24
76,0.39999999999999997
77,0.22
78,0.14
79,0.24000000000000002
80,0.54
81,0.34
82,0.0
83,0.24
84,0.22
85,0.14
86,0.24000000000000002
87,0.58
88,0.12
89,0.22
90,0.24
91,0.18
92,0.4600000000000001
93,0.1
94,0.36
95,0.2
96,0.39999999999999997
97,0.32
98,0.26
99,0.32
100,0.12000000000000001
101,0.27999999999999997
102,0.16
103,0.02
104,0.14
105,0.14
106,0.08
107,0.24
108,0.38000000000000006
109,0.44000000000000006
110,0.4
111,0.62
112,0.12
113,0.27999999999999997
114,0.52
115,0.14
116,0.4600000000000001
117,0.5
118,0.22
119,0.38
120,0.26
121,0.0
122,0.2
123,0.28
124,0.4
125,0.16
126,0.24
127,0.1
128,0.3400000000000001
129,0.16
130,0.44
131,0.2
132,0.1
133,0.24000000000000002
134,0.12
135,0.32000000000000006
136,0.36000000000000004
137,0.1
138,0.48000000000000004
139,0.1
140,0.38
141,0.48000000000000004
142,0.4
143,0.24
144,0.14
145,0.16
146,0.14
147,0.26
148,0.4
149,0.45999999999999996
150,0.32
151,0.12000000000000001
152,0.22
153,0.24
154,0.2
155,0.22000000000000003
156,0.26
157,0.42000000000000004
158,0.1
159,0.4
160,0.4600000000000001
161,0.16
162,0.14
163,0.6400000000000001
164,0.16
165,0.16
166,0.26
167,0.54
168,0.14
169,0.33999999999999997
170,0.6199999999999999
171,0.04
172,0.26
173,0.18
174,0.24
175,0.28
176,0.26
177,0.13999999999999999
178,0.18
179,0.08
180,0.5800000000000001
181,0.36
182,0.42000000000000004
183,0.1
184,0.46
185,0.02
186,0.5
187,0.28
188,0.2
189,0.30000000000000004
190,0.0
191,0.22000000000000003
192,0.18
193,0.54
194,0.2
195,0.04
196,0.22
197,0.02
198,0.1
199,0.2
200,0.18
1,0.18
2,0.0
3,0.0
1,0.44000000000000006
2,0.2
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.02
9,0.08
10,0.22
11,0.66
12,0.24000000000000002
13,0.24
14,0.32
15,0.04
16,0.78
17,0.26
18,0.6399999999999999
19,0.18
20,0.26
21,0.22
22,0.5
23,0.32
24,0.45999999999999996
25,0.32
26,0.1
27,0.54
28,0.68
29,0.4
30,0.24
31,0.22
32,0.32000000000000006
33,0.36
34,0.24
35,0.52
36,0.28
37,0.58
38,0.27999999999999997
39,0.36
40,0.44000000000000006
41,0.33999999999999997
42,0.62
43,0.27999999999999997
44,0.18
45,0.18
46,0.36000000000000004
47,0.38
48,0.36000000000000004
49,0.6000000000000001
50,0.6799999999999999
51,0.38
52,0.39999999999999997
53,0.54
54,0.26
55,0.12000000000000001
56,0.5
57,0.26
58,0.1
59,0.39999999999999997
60,0.28
61,0.48
62,0.3
63,0.28
64,0.3
65,0.32
66,0.30000000000000004
67,0.4000000000000001
68,0.48000000000000004
69,0.16
70,0.52
71,0.13999999999999999
72,0.18000000000000002
73,0.36
74,0.48000000000000004
75,0.24
76,0.5
77,0.32
78,0.26
79,0.24
80,0.4
81,0.48000000000000004
82,0.24000000000000002
83,0.28
84,0.34
85,0.37999999999999995
86,0.22000000000000003
87,0.56
88,0.36000000000000004
89,0.42000000000000004
90,0.36000000000000004
91,0.32
92,0.6799999999999999
93,0.32
94,0.3
95,0.4
96,0.48
97,0.28
98,0.36
99,0.32
100,0.36000000000000004
101,0.22
102,0.32
103,0.22000000000000003
104,0.2
105,0.22
106,0.22
107,0.26
108,0.4
109,0.5800000000000001
110,0.5599999999999999
111,0.46
112,0.32
113,0.36000000000000004
114,0.4
115,0.24
116,0.62
117,0.6399999999999999
118,0.4
119,0.46
120,0.4
121,0.42
122,0.37999999999999995
123,0.3
124,0.19999999999999998
125,0.12
126,0.08
127,0.1
128,0.32
129,0.24
130,0.30000000000000004
131,0.28
132,0.42000000000000004
133,0.31999999999999995
134,0.4
135,0.28
136,0.4
137,0.32
138,0.2
139,0.3
140,0.13999999999999999
141,0.74
142,0.34
143,0.34
144,0.22
145,0.32000000000000006
146,0.38000000000000006
147,0.46
148,0.3
149,0.68
150,0.28
151,0.26
152,0.5800000000000001
153,0.26
154,0.25999999999999995
155,0.30000000000000004
156,0.42
157,0.44000000000000006
158,0.24
159,0.5199999999999999
160,0.33999999999999997
161,0.36000000000000004
162,0.22
163,0.5399999999999999
164,0.36000000000000004
165,0.44
166,0.42
167,0.5
168,0.14
169,0.5399999999999999
170,0.48000000000000004
171,0.24
172,0.24000000000000002
173,0.34
174,0.26
175,0.44000000000000006
176,0.18
177,0.12000000000000001
178,0.46
179,0.44000000000000006
180,0.4800000000000001
181,0.4
182,0.4
183,0.18
184,0.36
185,0.04
186,0.38
187,0.32
188,0.18000000000000002
189,0.45999999999999996
190,0.26
191,0.4400000000000001
192,0.1
193,0.54
194,0.16
195,0.52
196,0.64
197,0.22
198,0.32
199,0.36000000000000004
200,0.48
1,0.26
2,0.1
3,0.16
4,0.24000000000000002
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
1,0.26
2,0.1
3,0.16
4,0.24000000000000002
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
1,0.26
2,0.1
3,0.16
4,0.24000000000000002
5,0.0
6,0.0
1,0.32
2,0.1
3,0.16
4,0.26
5,0.06
6,0.04
7,0.04
8,0.19999999999999998
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
1,0.26
2,0.1
3,0.16
4,0.24000000000000002
5,0.0
6,0.0
7,0.0
1,0.26
2,0.1
3,0.16
4,0.24000000000000002
5,0.0
6,0.0
1,0.26
1,0.26
2,0.2
3,0.12000000000000001
4,0.32
5,0.1
6,0.34
7,0.22
8,0.32
9,0.18
10,0.14
11,0.54
12,0.22
13,0.1
14,0.33999999999999997
15,0.02
16,0.68
17,0.16
18,0.52
19,0.24000000000000002
20,0.08
1,0.26
2,0.2
3,0.12000000000000001
4,0.32
5,0.1
6,0.34
7,0.22
8,0.32
9,0.18
10,0.14
11,0.54
1,0.26
1,0.3400000000000001
2,0.36
3,0.0
4,0.3
5,0.42000000000000004
6,0.4
7,0.38
8,0.13999999999999999
9,0.18
10,0.13999999999999999
11,0.56
12,0.28
13,0.26
14,0.3
15,0.16
16,0.52
17,0.16
18,0.52
19,0.14
20,0.04
1,0.78
2,0.36
3,0.3
4,0.52
5,0.22000000000000003
6,0.5199999999999999
7,0.0
8,0.06
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
1,0.58
2,0.36
3,0.3
4,0.30000000000000004
5,0.01999999999999999
6,0.18
7,-0.44
8,-0.34
9,-0.44
10,-0.42
11,-0.64
12,-0.32000000000000006
13,-0.42000000000000004
14,-0.3400000000000001
15,-0.52
16,0.54
17,-0.30000000000000004
18,0.46
19,-0.01999999999999999
20,-0.21999999999999997
21,0.28
22,0.18
23,0.07999999999999999
24,-0.09999999999999999
25,0.06
26,0.019999999999999997
27,-0.2
28,-0.08
29,0.09999999999999998
30,-0.4
31,-0.30000000000000004
32,-0.12
33,-0.12000000000000001
34,-0.14
35,-0.22000000000000003
36,-0.14
37,-0.64
38,-0.6200000000000001
39,-0.36000000000000004
40,-0.8200000000000001
41,-0.26
42,-0.78
43,-0.19999999999999998
44,-0.44000000000000006
45,-0.52
46,-0.45999999999999996
47,-0.6000000000000001
48,-0.44
49,-0.6999999999999998
50,-0.54
51,-0.42000000000000004
52,-0.39999999999999997
53,-0.32
54,-0.36
55,-0.44000000000000006
56,-0.5200000000000001
57,-0.30000000000000004
58,-0.42
59,-0.49999999999999994
60,-0.33999999999999997
1,0.58
2,0.36
3,0.3
4,0.30000000000000004
5,0.01999999999999999
6,0.18
7,-0.44
8,-0.34
9,-0.44
10,-0.42
11,-0.64
12,-0.32000000000000006
13,-0.42000000000000004
14,-0.3400000000000001
15,-0.52
16,0.54
17,-0.30000000000000004
18,0.46
19,-0.01999999999999999
20,-0.21999999999999997
21,0.28
22,0.18
23,0.07999999999999999
24,-0.09999999999999999
25,0.06
26,0.019999999999999997
27,-0.2
28,-0.08
29,0.09999999999999998
30,-0.4
31,-0.30000000000000004
32,-0.12
33,-0.12000000000000001
34,-0.14
35,-0.22000000000000003
36,-0.14
37,-0.64
38,-0.6200000000000001
39,-0.36000000000000004
40,-0.8200000000000001
41,-0.26
1,0.28
1,0.28
2,0.36
3,0.16
4,0.38999999999999996
5,0.039999999999999994
6,0.22999999999999998
7,0.48
8,-0.39
9,0.15999999999999998
10,0.23
11,0.18000000000000005
12,0.36000000000000004
13,0.23000000000000004
14,-0.08000000000000002
15,0.29
16,0.8799999999999999
17,0.13999999999999999
18,0.28
19,0.34
20,-0.6000000000000002
21,0.16999999999999996
22,-0.6999999999999998
23,0.34
24,0.61
25,0.42000000000000004
26,-0.21000000000000002
27,0.29000000000000004
28,0.78
29,0.46
30,-0.10000000000000003
31,0.04000000000000001
32,-0.29
33,0.19
34,0.03
35,0.22
36,0.19999999999999998
37,0.2699999999999999
38,0.66
39,0.36000000000000004
40,-0.7100000000000001
41,0.36
42,0.32999999999999996
43,-0.19
44,-0.05000000000000002
45,-0.35000000000000003
46,-0.6600000000000001
47,0.6000000000000001
48,-0.19
49,-0.08000000000000004
50,-0.5700000000000001
51,0.14
52,-0.49
53,-0.9199999999999999
54,-0.76
55,-0.8900000000000001
56,-0.30000000000000004
57,-0.47000000000000003
58,-0.42000000000000004
59,-1.04
60,-0.36000000000000004
61,0.3400000000000001
62,-0.39
63,-0.55
64,-1.03
65,-0.08999999999999998
66,-0.16999999999999998
67,-0.30000000000000004
68,-0.71
69,-0.16000000000000003
70,0.42000000000000004
71,0.009999999999999974
72,-0.28
73,0.14
74,-0.16
75,0.14
76,0.26
77,-0.29
78,-0.2600000000000001
79,-0.13
80,0.57
81,-0.5800000000000001
82,-0.45
83,-0.7
84,-0.3600000000000001
85,-0.19000000000000003
86,-0.37
87,0.58
88,-0.04999999999999999
89,-0.52
90,-0.29000000000000004
91,0.16999999999999998
92,0.59
93,-0.28
94,-0.28
95,-0.6699999999999999
96,0.18999999999999997
97,-0.21999999999999997
98,-0.38
99,0.009999999999999981
100,-0.06999999999999998
101,-0.45000000000000007
102,-0.42000000000000004
103,-0.15000000000000002
104,-0.64
105,-0.47000000000000003
106,-1.3599999999999999
107,-1.1400000000000001
108,-0.47000000000000003
109,-1.1
110,-0.56
111,-1.13
112,-0.8
113,-0.5900000000000001
114,-1.1600000000000001
115,-0.7000000000000001
116,-1.1600000000000001
117,-0.9
118,-0.49000000000000005
119,-0.72
120,-1.38
121,-1.3599999999999999
122,-0.89
123,0.06
124,-1.5800000000000005
125,-0.23000000000000004
126,-1.3877787807814457e-17
127,-0.66
128,0.13999999999999999
129,-0.38
130,-0.39999999999999997
131,0.03999999999999998
132,-0.6100000000000001
133,-0.08000000000000006
134,0.009999999999999981
135,0.13
136,0.06999999999999998
137,0.05999999999999997
138,-0.64
139,-0.09
140,0.09000000000000002
141,0.5599999999999999
142,0.46
143,-0.2700000000000001
144,0.34
145,-0.21000000000000008
146,0.26
147,0.46
148,-0.32000000000000006
149,0.31
150,0.16999999999999998
151,-0.73
152,-0.10000000000000003
153,-0.04000000000000002
154,0.14000000000000004
155,-0.56
156,-0.03000000000000004
157,0.36
158,-0.09
159,0.39000000000000007
160,-0.30000000000000004
161,0.26
162,0.09999999999999999
163,0.05000000000000001
164,0.26
165,0.09999999999999999
166,0.52
167,-1.0799999999999998
168,-0.16000000000000003
169,0.48
170,0.8
171,0.04
172,-0.25
173,-0.020000000000000007
174,0.05000000000000002
175,0.34
176,-0.19999999999999998
177,-0.09
178,0.32
179,0.24000000000000005
180,0.15999999999999992
181,-0.8300000000000001
182,-0.55
183,-0.48
184,-0.48000000000000004
185,-0.030000000000000002
186,0.27
187,0.17000000000000004
188,-0.04000000000000001
189,-0.45
190,-0.6900000000000001
191,0.44
192,-0.13
193,0.31
194,-0.18
195,0.31
196,-0.3800000000000001
197,-0.10000000000000002
198,-0.5700000000000002
199,0.26
200,0.14999999999999997
1,2.15
2,0.7000000000000001
3,0.55
4,1.3500000000000005
5,0.8
6,0.5499999999999999
7,0.7000000000000001
8,-0.25
9,0.6000000000000001
10,-0.050000000000000044
11,-0.3500000000000001
12,-0.7000000000000001
13,0.050000000000000044
14,-0.8500000000000001
15,-0.6000000000000001
16,-0.10000000000000006
17,-0.65
18,1.0999999999999999
19,-0.050000000000000044
20,-0.4
21,-0.10000000000000005
22,1.3000000000000003
23,0.8
24,0.9499999999999998
25,1.05
26,0.2500000000000001
27,0.9000000000000001
28,0.75
29,0.7500000000000001
30,-0.8000000000000002
31,-0.35
32,0.8000000000000003
33,0.04999999999999993
34,0.8500000000000001
35,1.5
36,0.65
37,1.2000000000000002
38,1.0000000000000002
39,0.9000000000000001
40,0.6499999999999999
41,0.8
42,-0.9499999999999998
43,0.55
44,0.2
45,0.8500000000000001
46,0.15000000000000002
47,0.6000000000000003
48,-0.7
49,0.30000000000000004
50,0.050000000000000044
51,-0.04999999999999999
52,1.1500000000000004
53,0.7500000000000001
54,0.3999999999999999
55,-0.4
56,0.4499999999999999
57,0.1
58,0.0
59,0.20000000000000007
60,0.25
61,0.6
62,-5.551115123125783e-17
63,0.6
64,-0.45000000000000007
65,0.55
66,-0.10000000000000002
67,-0.09999999999999996
68,0.4
69,0.2
70,1.7500000000000004
71,-0.04999999999999999
72,0.14999999999999997
73,0.10000000000000005
74,0.9
75,0.8999999999999999
76,-0.45000000000000007
77,-0.1
78,0.3
79,0.45000000000000007
80,0.19999999999999996
81,1.2499999999999998
82,-0.4
83,-0.20000000000000007
84,-0.2
85,0.85
86,1.0499999999999998
87,0.44999999999999984
88,0.8000000000000002
89,-0.5
90,0.35000000000000003
91,0.25
92,1.65
93,-0.04999999999999999
94,-0.3
95,0.04999999999999999
96,-0.45
97,0.8
98,0.55
99,0.6500000000000001
100,-0.45
101,-0.4
102,0.05000000000000003
103,-0.5
104,-0.8500000000000001
105,-0.55
106,-0.4
107,-0.35
108,-0.8
109,0.25
110,-0.6
111,0.3
112,0.3999999999999999
113,0.050000000000000044
114,-0.9
115,0.3
116,0.25000000000000006
117,0.49999999999999994
118,-0.3500000000000001
119,-0.15000000000000002
120,0.0
121,-0.19999999999999998
122,0.6499999999999999
123,0.44999999999999996
124,0.14999999999999997
125,0.30000000000000004
126,-0.14999999999999997
127,-0.6
128,0.7
129,-0.55
130,1.7
131,0.6000000000000001
132,0.35000000000000003
133,0.29999999999999993
134,-0.04999999999999993
135,0.6
136,0.8500000000000001
137,0.04999999999999996
138,-1.3877787807814457e-17
139,0.04999999999999999
140,-0.30000000000000004
141,0.19999999999999996
142,0.050000000000000044
143,-0.15000000000000002
144,0.10000000000000003
145,0.04999999999999999
146,0.55
147,0.44999999999999996
148,0.35
149,0.55
150,0.35000000000000003
151,0.30000000000000004
152,-0.75
153,0.55
154,0.29999999999999993
155,-0.75
156,-0.8500000000000001
157,0.0
158,0.10000000000000006
159,0.55
160,0.3500000000000001
161,0.45
162,-0.20000000000000007
163,1.6000000000000003
164,0.45000000000000007
165,0.05000000000000002
166,0.29999999999999993
167,0.3499999999999999
168,0.5
169,-0.9000000000000001
170,0.3999999999999999
171,-0.25
172,-0.10000000000000006
173,-0.04999999999999999
174,0.55
175,0.6000000000000001
176,0.6999999999999998
177,0.35000000000000003
178,0.3
179,-0.4000000000000001
180,0.7000000000000002
181,1.25
182,0.7000000000000002
183,-0.25
184,0.44999999999999996
185,-0.15
186,0.75
187,0.09999999999999992
188,0.15000000000000002
189,0.6
190,-0.5
191,1.1
192,0.3
193,1.05
194,-0.45000000000000007
195,4.163336342344337e-17
196,0.05
197,0.3
198,0.44999999999999996
199,0.1
200,-0.14999999999999997
1,2.15
2,0.7000000000000001
3,0.55
4,1.3500000000000005
5,0.8
6,0.5499999999999999
7,0.7000000000000001
8,-0.25
9,0.6000000000000001
10,-0.050000000000000044
11,-0.3500000000000001
12,-0.7000000000000001
13,0.050000000000000044
14,-0.8500000000000001
15,-0.6000000000000001
16,-0.10000000000000006
17,-0.65
18,1.0999999999999999
19,-0.050000000000000044
20,-0.4
21,-0.10000000000000005
22,1.3000000000000003
23,0.8
24,0.9499999999999998
25,1.05
26,0.2500000000000001
27,0.9000000000000001
28,0.75
29,0.7500000000000001
30,-0.8000000000000002
31,-0.35
32,0.8000000000000003
33,0.04999999999999993
34,0.8500000000000001
35,1.5
36,0.65
37,1.2000000000000002
38,1.0000000000000002
39,0.9000000000000001
40,0.6499999999999999
41,0.8
42,-0.9499999999999998
43,0.55
44,0.2
45,0.8500000000000001
46,0.15000000000000002
47,0.6000000000000003
48,-0.7
49,0.30000000000000004
50,0.050000000000000044
51,-0.04999999999999999
52,1.1500000000000004
53,0.7500000000000001
54,0.3999999999999999
55,-0.4
56,0.4499999999999999
57,0.1
58,0.0
59,0.20000000000000007
60,0.25
61,0.6
62,-5.551115123125783e-17
63,0.6
64,-0.45000000000000007
65,0.55
66,-0.10000000000000002
67,-0.09999999999999996
68,0.4
69,0.2
70,1.7500000000000004
71,-0.04999999999999999
72,0.14999999999999997
73,0.10000000000000005
74,0.9
75,0.8999999999999999
76,-0.45000000000000007
77,-0.1
78,0.3
79,0.45000000000000007
80,0.19999999999999996
81,1.2499999999999998
82,-0.4
83,-0.20000000000000007
84,-0.2
85,0.85
86,1.0499999999999998
87,0.44999999999999984
88,0.8000000000000002
89,-0.5
90,0.35000000000000003
91,0.25
92,1.65
93,-0.04999999999999999
94,-0.3
95,0.04999999999999999
96,-0.45
97,0.8
98,0.55
99,0.6500000000000001
100,-0.45
101,-0.4
102,0.05000000000000003
103,-0.5
104,-0.8500000000000001
105,-0.55
106,-0.4
107,-0.35
108,-0.8
109,0.25
110,-0.6
111,0.3
112,0.3999999999999999
113,0.050000000000000044
114,-0.9
115,0.3
116,0.25000000000000006
117,0.49999999999999994
118,-0.3500000000000001
119,-0.15000000000000002
120,0.0
121,-0.19999999999999998
122,0.6499999999999999
123,0.44999999999999996
124,0.14999999999999997
125,0.30000000000000004
126,-0.14999999999999997
127,-0.6
128,0.7
129,-0.55
130,1.7
131,0.6000000000000001
132,0.35000000000000003
133,0.29999999999999993
134,-0.04999999999999993
135,0.6
136,0.8500000000000001
137,0.04999999999999996
138,-1.3877787807814457e-17
139,0.04999999999999999
140,-0.30000000000000004
141,0.19999999999999996
142,0.050000000000000044
143,-0.15000000000000002
144,0.10000000000000003
145,0.04999999999999999
146,0.55
147,0.44999999999999996
148,0.35
149,0.55
150,0.35000000000000003
151,0.30000000000000004
152,-0.75
153,0.55
154,0.29999999999999993
155,-0.75
156,-0.8500000000000001
157,0.0
158,0.10000000000000006
159,0.55
160,0.3500000000000001
161,0.45
162,-0.20000000000000007
163,1.6000000000000003
164,0.45000000000000007
165,0.05000000000000002
166,0.29999999999999993
167,0.3499999999999999
168,0.5
169,-0.9000000000000001
170,0.3999999999999999
171,-0.25
172,-0.10000000000000006
173,-0.04999999999999999
174,0.55
175,0.6000000000000001
176,0.6999999999999998
177,0.35000000000000003
178,0.3
179,-0.4000000000000001
180,0.7000000000000002
181,1.25
182,0.7000000000000002
183,-0.25
